"Tarih","Şimdi","Açılış","Yüksek","Düşük","Fark %"
"11.02.2015","2,5004","2,4945","2,5144","2,4780","0,16%"
"10.02.2015","2,4964","2,4735","2,5097","2,4645","0,80%"
"09.02.2015","2,4766","2,4777","2,5032","2,4687","0,11%"
"06.02.2015","2,4739","2,4348","2,4829","2,4240","1,49%"
"05.02.2015","2,4375","2,4639","2,4668","2,4320","-1,18%"
"04.02.2015","2,4665","2,3996","2,4687","2,3900","2,71%"
"03.02.2015","2,4014","2,4294","2,4416","2,3907","-1,20%"
"02.02.2015","2,4306","2,4426","2,4453","2,4110","-0,65%"
"30.01.2015","2,4464","2,4143","2,4502","2,4020","1,25%"
"29.01.2015","2,4161","2,3832","2,4212","2,3823","1,27%"
"28.01.2015","2,3859","2,3622","2,3873","2,3510","0,92%"
"27.01.2015","2,3641","2,3520","2,3739","2,3360","0,42%"
"26.01.2015","2,3542","2,3628","2,3735","2,3440","0,25%"
"23.01.2015","2,3483","2,3195","2,3558","2,3160","1,04%"
"22.01.2015","2,3242","2,3495","2,3617","2,3137","-1,11%"
"21.01.2015","2,3503","2,3445","2,3545","2,3300","0,17%"
"20.01.2015","2,3463","2,3362","2,3632","2,3210","0,35%"
"19.01.2015","2,3380","2,3311","2,3482","2,3240","0,65%"
"16.01.2015","2,3229","2,3110","2,3420","2,3000","0,55%"
"15.01.2015","2,3103","2,2801","2,3317","2,2690","1,28%"
"14.01.2015","2,2811","2,2837","2,3087","2,2745","-0,21%"
"13.01.2015","2,2858","2,2837","2,2888","2,2700","0,02%"
"12.01.2015","2,2853","2,2893","2,2982","2,2799","-0,42%"
"09.01.2015","2,2950","2,2982","2,3110","2,2815","-0,18%"
"08.01.2015","2,2992","2,3178","2,3229","2,2940","-0,85%"
"07.01.2015","2,3189","2,3222","2,3342","2,3170","-0,17%"
"06.01.2015","2,3228","2,3305","2,3367","2,3125","-0,39%"
"05.01.2015","2,3318","2,3507","2,3524","2,3238","-0,53%"
"02.01.2015","2,3442","2,3310","2,3586","2,3300","0,57%"
"01.01.2015","2,3309","2,3355","2,3365","2,3299","-0,15%"
"31.12.2014","2,3345","2,3277","2,3400","2,3200","0,24%"
"30.12.2014","2,3289","2,3170","2,3510","2,3110","0,49%"
"29.12.2014","2,3176","2,3154","2,3292","2,3125","0,00%"
"26.12.2014","2,3175","2,3185","2,3232","2,3120","-0,15%"
"25.12.2014","2,3210","2,3171","2,3230","2,3120","0,16%"
"24.12.2014","2,3173","2,3206","2,3262","2,3100","-0,23%"
"23.12.2014","2,3226","2,3134","2,3267","2,3100","0,34%"
"22.12.2014","2,3148","2,3079","2,3237","2,3070","0,12%"
"19.12.2014","2,3121","2,3211","2,3347","2,3070","-0,47%"
"18.12.2014","2,3230","2,3380","2,3419","2,3090","-0,65%"
"17.12.2014","2,3381","2,3590","2,3777","2,3070","-1,14%"
"16.12.2014","2,3650","2,3741","2,4150","2,3390","-0,46%"
"15.12.2014","2,3760","2,2965","2,3946","2,2905","3,35%"
"12.12.2014","2,2990","2,2770","2,3117","2,2660","0,90%"
"11.12.2014","2,2784","2,2655","2,2827","2,2550","0,53%"
"10.12.2014","2,2663","2,2658","2,2702","2,2550","-0,05%"
"09.12.2014","2,2674","2,2682","2,2721","2,2530","-0,05%"
"08.12.2014","2,2686","2,2638","2,2822","2,2558","0,34%"
"05.12.2014","2,2610","2,2335","2,2662","2,2300","1,20%"
"04.12.2014","2,2342","2,2390","2,2452","2,2278","-0,35%"
"03.12.2014","2,2420","2,2302","2,2465","2,2250","0,48%"
"02.12.2014","2,2312","2,2140","2,2342","2,2115","0,74%"
"01.12.2014","2,2149","2,2216","2,2302","2,2120","-0,21%"
"28.11.2014","2,2196","2,2055","2,2236","2,2030","0,56%"
"27.11.2014","2,2072","2,2096","2,2202","2,2034","-0,15%"
"26.11.2014","2,2106","2,2180","2,2291","2,2075","-0,41%"
"25.11.2014","2,2197","2,2289","2,2392","2,2178","-0,46%"
"24.11.2014","2,2300","2,2198","2,2332","2,2145","0,37%"
"21.11.2014","2,2218","2,2189","2,2294","2,2135","0,10%"
"20.11.2014","2,2196","2,2312","2,2433","2,2175","-0,56%"
"19.11.2014","2,2320","2,2203","2,2432","2,2180","0,48%"
"18.11.2014","2,2214","2,2301","2,2322","2,2145","-0,44%"
"17.11.2014","2,2312","2,2279","2,2347","2,2225","0,07%"
"14.11.2014","2,2296","2,2409","2,2497","2,2283","-0,56%"
"13.11.2014","2,2422","2,2520","2,2557","2,2326","-0,41%"
"12.11.2014","2,2514","2,2558","2,2662","2,2450","-0,24%"
"11.11.2014","2,2568","2,2585","2,2732","2,2541","-0,12%"
"10.11.2014","2,2594","2,2559","2,2612","2,2420","0,06%"
"07.11.2014","2,2580","2,2626","2,2820","2,2550","-0,25%"
"06.11.2014","2,2636","2,2429","2,2662","2,2320","0,86%"
"05.11.2014","2,2443","2,2205","2,2497","2,2200","0,94%"
"04.11.2014","2,2235","2,2324","2,2386","2,2160","-0,54%"
"03.11.2014","2,2355","2,2169","2,2435","2,2169","0,52%"
"31.10.2014","2,2240","2,1971","2,2275","2,1875","1,15%"
"30.10.2014","2,1988","2,2143","2,2267","2,1959","-0,74%"
"29.10.2014","2,2153","2,2055","2,2193","2,1890","0,39%"
"28.10.2014","2,2066","2,2288","2,2335","2,2000","-1,02%"
"27.10.2014","2,2294","2,2275","2,2437","2,2275","-0,09%"
"24.10.2014","2,2313","2,2353","2,2442","2,2290","-0,21%"
"23.10.2014","2,2360","2,2458","2,2520","2,2270","-0,46%"
"22.10.2014","2,2463","2,2445","2,2512","2,2380","0,05%"
"21.10.2014","2,2451","2,2432","2,2482","2,2330","0,06%"
"20.10.2014","2,2437","2,2439","2,2529","2,2370","-0,10%"
"17.10.2014","2,2460","2,2615","2,2682","2,2415","-0,75%"
"16.10.2014","2,2629","2,2689","2,2857","2,2575","-0,28%"
"15.10.2014","2,2693","2,2716","2,2862","2,2525","-0,16%"
"14.10.2014","2,2730","2,2684","2,2882","2,2650","0,14%"
"13.10.2014","2,2698","2,2858","2,2875","2,2630","-0,81%"
"10.10.2014","2,2884","2,2692","2,2892","2,2680","0,83%"
"09.10.2014","2,2695","2,2604","2,2704","2,2485","0,29%"
"08.10.2014","2,2630","2,2738","2,2977","2,2592","-0,54%"
"07.10.2014","2,2753","2,2667","2,2797","2,2625","0,33%"
"06.10.2014","2,2678","2,2904","2,2931","2,2650","-1,15%"
"03.10.2014","2,2942","2,2661","2,3071","2,2630","1,22%"
"02.10.2014","2,2665","2,2827","2,2852","2,2625","-0,74%"
"01.10.2014","2,2833","2,2777","2,2937","2,2730","0,22%"
"30.09.2014","2,2782","2,2794","2,2887","2,2680","-0,02%"
"29.09.2014","2,2786","2,2613","2,2907","2,2595","0,72%"
"26.09.2014","2,2623","2,2604","2,2687","2,2515","0,06%"
"25.09.2014","2,2610","2,2356","2,2677","2,2345","1,09%"
"24.09.2014","2,2366","2,2396","2,2427","2,2270","-0,12%"
"23.09.2014","2,2393","2,2400","2,2421","2,2255","-0,06%"
"22.09.2014","2,2407","2,2321","2,2497","2,2270","0,27%"
"19.09.2014","2,2347","2,2245","2,2407","2,2154","0,39%"
"18.09.2014","2,2260","2,2236","2,2372","2,2125","0,08%"
"17.09.2014","2,2243","2,2029","2,2288","2,1995","0,95%"
"16.09.2014","2,2033","2,2112","2,2207","2,1970","-0,40%"
"15.09.2014","2,2121","2,2196","2,2234","2,2050","-0,49%"
"12.09.2014","2,2230","2,1999","2,2234","2,1960","1,01%"
"11.09.2014","2,2007","2,1918","2,2029","2,1840","0,36%"
"10.09.2014","2,1929","2,1957","2,2152","2,1905","-0,15%"
"09.09.2014","2,1963","2,1720","2,2050","2,1670","1,05%"
"08.09.2014","2,1735","2,1578","2,1744","2,1550","0,67%"
"05.09.2014","2,1590","2,1626","2,1709","2,1510","-0,19%"
"04.09.2014","2,1632","2,1561","2,1649","2,1430","0,25%"
"03.09.2014","2,1577","2,1712","2,1742","2,1525","-0,69%"
"02.09.2014","2,1726","2,1595","2,1797","2,1577","0,55%"
"01.09.2014","2,1607","2,1598","2,1664","2,1530","-0,15%"
"29.08.2014","2,1639","2,1569","2,1646","2,1490","0,26%"
"28.08.2014","2,1583","2,1535","2,1720","2,1510","0,20%"
"27.08.2014","2,1539","2,1642","2,1677","2,1470","-0,54%"
"26.08.2014","2,1655","2,1780","2,1810","2,1595","-0,62%"
"25.08.2014","2,1790","2,1779","2,1820","2,1725","0,16%"
"22.08.2014","2,1755","2,1765","2,1850","2,1670","-0,11%"
"21.08.2014","2,1779","2,1850","2,1881","2,1655","-0,37%"
"20.08.2014","2,1860","2,1606","2,1860","2,1575","1,10%"
"19.08.2014","2,1622","2,1634","2,1680","2,1555","-0,07%"
"18.08.2014","2,1638","2,1616","2,1750","2,1610","-0,15%"
"15.08.2014","2,1671","2,1512","2,1770","2,1450","0,71%"
"14.08.2014","2,1518","2,1561","2,1640","2,1440","-0,24%"
"13.08.2014","2,1569","2,1639","2,1650","2,1490","-0,34%"
"12.08.2014","2,1642","2,1499","2,1688","2,1480","0,64%"
"11.08.2014","2,1505","2,1432","2,1580","2,1320","0,26%"
"08.08.2014","2,1450","2,1645","2,1873","2,1400","-1,02%"
"07.08.2014","2,1671","2,1580","2,1710","2,1514","0,37%"
"06.08.2014","2,1592","2,1521","2,1760","2,1504","0,31%"
"05.08.2014","2,1525","2,1300","2,1528","2,1200","0,99%"
"04.08.2014","2,1313","2,1299","2,1380","2,1245","-0,10%"
"01.08.2014","2,1334","2,1415","2,1511","2,1225","-0,39%"
"31.07.2014","2,1418","2,1319","2,1480","2,1260","0,42%"
"30.07.2014","2,1328","2,1151","2,1410","2,1078","0,79%"
"29.07.2014","2,1161","2,0984","2,1180","2,0977","0,80%"
"28.07.2014","2,0993","2,0900","2,1032","2,0896","0,26%"
"25.07.2014","2,0939","2,0926","2,0960","2,0860","0,10%"
"24.07.2014","2,0918","2,0873","2,0978","2,0840","0,15%"
"23.07.2014","2,0886","2,1054","2,1058","2,0830","-0,85%"
"22.07.2014","2,1065","2,1172","2,1205","2,1019","-0,56%"
"21.07.2014","2,1183","2,1203","2,1251","2,1123","-0,30%"
"18.07.2014","2,1247","2,1402","2,1424","2,1187","-0,76%"
"17.07.2014","2,1410","2,1182","2,1426","2,1170","1,02%"
"16.07.2014","2,1193","2,1232","2,1270","2,1140","-0,23%"
"15.07.2014","2,1241","2,1156","2,1270","2,1130","0,37%"
"14.07.2014","2,1162","2,1169","2,1220","2,1100","-0,06%"
"11.07.2014","2,1175","2,1223","2,1287","2,1145","-0,32%"
"10.07.2014","2,1244","2,1142","2,1320","2,1120","0,43%"
"09.07.2014","2,1154","2,1239","2,1280","2,1139","-0,46%"
"08.07.2014","2,1251","2,1280","2,1310","2,1195","-0,20%"
"07.07.2014","2,1293","2,1289","2,1370","2,1260","-0,17%"
"04.07.2014","2,1329","2,1267","2,1350","2,1220","0,24%"
"03.07.2014","2,1278","2,1297","2,1430","2,1240","-0,11%"
"02.07.2014","2,1302","2,1273","2,1330","2,1210","0,08%"
"01.07.2014","2,1285","2,1184","2,1310","2,1130","0,44%"
"30.06.2014","2,1191","2,1229","2,1260","2,1160","-0,17%"
"27.06.2014","2,1228","2,1252","2,1290","2,1190","-0,14%"
"26.06.2014","2,1258","2,1310","2,1340","2,1210","-0,31%"
"25.06.2014","2,1325","2,1414","2,1450","2,1260","-0,43%"
"24.06.2014","2,1418","2,1363","2,1435","2,1240","0,21%"
"23.06.2014","2,1373","2,1381","2,1470","2,1310","-0,15%"
"20.06.2014","2,1405","2,1406","2,1500","2,1313","-0,10%"
"19.06.2014","2,1426","2,1249","2,1445","2,1180","0,81%"
"18.06.2014","2,1254","2,1488","2,1520","2,1226","-1,12%"
"17.06.2014","2,1495","2,1411","2,1550","2,1270","0,33%"
"16.06.2014","2,1424","2,1247","2,1450","2,1229","0,90%"
"13.06.2014","2,1233","2,1107","2,1300","2,1075","0,55%"
"12.06.2014","2,1117","2,1130","2,1237","2,0960","-0,24%"
"11.06.2014","2,1167","2,0782","2,1174","2,0765","1,77%"
"10.06.2014","2,0798","2,0847","2,0930","2,0760","-0,31%"
"09.06.2014","2,0863","2,0754","2,0880","2,0720","0,39%"
"06.06.2014","2,0781","2,0953","2,1015","2,0730","-0,87%"
"05.06.2014","2,0963","2,1149","2,1161","2,0930","-0,91%"
"04.06.2014","2,1156","2,1167","2,1280","2,1090","-0,08%"
"03.06.2014","2,1173","2,1065","2,1207","2,0920","0,43%"
"02.06.2014","2,1083","2,0959","2,1090","2,0890","0,53%"
"30.05.2014","2,0971","2,0855","2,0981","2,0839","0,51%"
"29.05.2014","2,0865","2,0984","2,1030","2,0820","-0,63%"
"28.05.2014","2,0997","2,1010","2,1120","2,0959","-0,10%"
"27.05.2014","2,1018","2,0820","2,1070","2,0816","0,91%"
"26.05.2014","2,0829","2,0801","2,0890","2,0787","0,05%"
"23.05.2014","2,0818","2,0809","2,0943","2,0740","0,02%"
"22.05.2014","2,0813","2,0922","2,1010","2,0775","-0,61%"
"21.05.2014","2,0940","2,1124","2,1188","2,0890","-0,92%"
"20.05.2014","2,1134","2,0959","2,1160","2,0890","0,81%"
"19.05.2014","2,0965","2,0956","2,1030","2,0874","-0,16%"
"16.05.2014","2,0998","2,0975","2,1058","2,0875","0,07%"
"15.05.2014","2,0983","2,0686","2,1030","2,0670","1,33%"
"14.05.2014","2,0707","2,0671","2,0810","2,0570","0,11%"
"13.05.2014","2,0684","2,0797","2,0816","2,0605","-0,60%"
"12.05.2014","2,0809","2,0749","2,0870","2,0665","0,17%"
"09.05.2014","2,0773","2,0726","2,0860","2,0680","0,17%"
"08.05.2014","2,0738","2,0807","2,0850","2,0635","-0,39%"
"07.05.2014","2,0819","2,0892","2,0990","2,0785","-0,39%"
"06.05.2014","2,0900","2,0992","2,1014","2,0865","-0,49%"
"05.05.2014","2,1003","2,1063","2,1063","2,0910","-0,17%"
"02.05.2014","2,1038","2,1041","2,1131","2,0930","-0,08%"
"01.05.2014","2,1054","2,1110","2,1135","2,1000","-0,34%"
"30.04.2014","2,1125","2,1195","2,1260","2,1070","-0,41%"
"29.04.2014","2,1212","2,1245","2,1283","2,1120","-0,21%"
"28.04.2014","2,1256","2,1332","2,1410","2,1190","-0,39%"
"25.04.2014","2,1340","2,1344","2,1414","2,1270","-0,07%"
"24.04.2014","2,1356","2,1483","2,1508","2,1230","-0,69%"
"23.04.2014","2,1504","2,1402","2,1530","2,1360","0,42%"
"22.04.2014","2,1415","2,1323","2,1440","2,1280","0,35%"
"21.04.2014","2,1341","2,1250","2,1360","2,1217","0,21%"
"18.04.2014","2,1296","2,1232","2,1320","2,1202","0,15%"
"17.04.2014","2,1265","2,1349","2,1365","2,1173","-0,44%"
"16.04.2014","2,1359","2,1401","2,1425","2,1240","-0,32%"
"15.04.2014","2,1428","2,1148","2,1445","2,1110","1,04%"
"14.04.2014","2,1208","2,1161","2,1350","2,1103","0,37%"
"11.04.2014","2,1129","2,1075","2,1290","2,1010","0,17%"
"10.04.2014","2,1093","2,1020","2,1130","2,0873","0,26%"
"09.04.2014","2,1038","2,0954","2,1240","2,0923","0,36%"
"08.04.2014","2,0962","2,1092","2,1132","2,0835","-0,67%"
"07.04.2014","2,1103","2,1133","2,1250","2,1045","-0,15%"
"04.04.2014","2,1135","2,1300","2,1455","2,1020","-0,90%"
"03.04.2014","2,1327","2,1290","2,1435","2,1226","0,24%"
"02.04.2014","2,1276","2,1353","2,1490","2,1152","-0,48%"
"01.04.2014","2,1378","2,1380","2,1550","2,1306","-0,14%"
"31.03.2014","2,1407","2,1869","2,1869","2,1298","-2,29%"
"28.03.2014","2,1909","2,1840","2,1970","2,1787","0,17%"
"27.03.2014","2,1872","2,1927","2,2020","2,1710","-0,22%"
"26.03.2014","2,1921","2,2158","2,2220","2,1843","-1,10%"
"25.03.2014","2,2165","2,2359","2,2400","2,2105","-0,93%"
"24.03.2014","2,2372","2,2333","2,2430","2,2288","0,17%"
"21.03.2014","2,2335","2,2283","2,2439","2,2213","0,18%"
"20.03.2014","2,2294","2,2362","2,2450","2,2201","-0,48%"
"19.03.2014","2,2401","2,2165","2,2417","2,2116","0,96%"
"18.03.2014","2,2188","2,2180","2,2300","2,2109","-0,05%"
"17.03.2014","2,2198","2,2159","2,2270","2,2103","0,31%"
"14.03.2014","2,2130","2,2314","2,2416","2,2072","-0,88%"
"13.03.2014","2,2327","2,2313","2,2362","2,2153","0,02%"
"12.03.2014","2,2323","2,2456","2,2582","2,2263","-0,64%"
"11.03.2014","2,2466","2,2181","2,2466","2,2100","1,26%"
"10.03.2014","2,2186","2,2030","2,2240","2,2000","0,59%"
"07.03.2014","2,2055","2,1795","2,2067","2,1770","1,16%"
"06.03.2014","2,1803","2,2024","2,2080","2,1736","-1,03%"
"05.03.2014","2,2031","2,2051","2,2120","2,1970","-0,15%"
"04.03.2014","2,2065","2,2309","2,2312","2,2010","-1,15%"
"03.03.2014","2,2321","2,2004","2,2340","2,2004","1,03%"
"28.02.2014","2,2093","2,2122","2,2240","2,1997","-0,20%"
"27.02.2014","2,2138","2,2252","2,2465","2,2098","-0,63%"
"26.02.2014","2,2279","2,2109","2,2530","2,1950","0,71%"
"25.02.2014","2,2122","2,2017","2,2220","2,1885","0,46%"
"24.02.2014","2,2021","2,1788","2,2021","2,1670","1,07%"
"21.02.2014","2,1787","2,1986","2,2035","2,1710","-1,03%"
"20.02.2014","2,2013","2,2118","2,2195","2,1922","-0,60%"
"19.02.2014","2,2145","2,1791","2,2148","2,1712","1,56%"
"18.02.2014","2,1804","2,1759","2,1860","2,1701","0,17%"
"17.02.2014","2,1767","2,1779","2,1880","2,1690","-0,20%"
"14.02.2014","2,1810","2,1810","2,1959","2,1725","-0,21%"
"13.02.2014","2,1856","2,1918","2,2110","2,1835","-0,32%"
"12.02.2014","2,1926","2,1917","2,2010","2,1760","-0,03%"
"11.02.2014","2,1932","2,2140","2,2215","2,1888","-1,10%"
"10.02.2014","2,2176","2,2209","2,2354","2,2055","-0,10%"
"07.02.2014","2,2199","2,2090","2,2250","2,1850","0,47%"
"06.02.2014","2,2096","2,2373","2,2380","2,2015","-1,30%"
"05.02.2014","2,2386","2,2340","2,2500","2,2270","0,03%"
"04.02.2014","2,2380","2,2803","2,2835","2,2320","-1,95%"
"03.02.2014","2,2824","2,2531","2,2845","2,2530","0,96%"
"31.01.2014","2,2607","2,2653","2,2950","2,2390","-0,38%"
"30.01.2014","2,2693","2,2590","2,3000","2,2370","0,38%"
"29.01.2014","2,2607","2,2475","2,3170","2,1619","0,39%"
"28.01.2014","2,2520","2,2818","2,2865","2,2470","-1,36%"
"27.01.2014","2,2830","2,3304","2,3900","2,2798","-2,08%"
"24.01.2014","2,3314","2,2901","2,3360","2,2810","1,68%"
"23.01.2014","2,2928","2,2571","2,3030","2,2557","1,53%"
"22.01.2014","2,2582","2,2509","2,2680","2,2345","0,29%"
"21.01.2014","2,2517","2,2380","2,2680","2,2315","0,51%"
"20.01.2014","2,2403","2,2299","2,2502","2,2279","0,39%"
"17.01.2014","2,2317","2,2066","2,2323","2,2010","1,12%"
"16.01.2014","2,2069","2,1896","2,2130","2,1877","0,71%"
"15.01.2014","2,1913","2,1833","2,1980","2,1800","0,34%"
"14.01.2014","2,1838","2,1785","2,1980","2,1766","0,20%"
"13.01.2014","2,1795","2,1624","2,1860","2,1600","0,67%"
"10.01.2014","2,1650","2,1775","2,1821","2,1560","-0,60%"
"09.01.2014","2,1780","2,1844","2,1930","2,1750","-0,35%"
"08.01.2014","2,1856","2,1667","2,1858","2,1580","0,82%"
"07.01.2014","2,1678","2,1704","2,1815","2,1545","-0,17%"
"06.01.2014","2,1715","2,1747","2,1945","2,1690","-0,32%"
"03.01.2014","2,1785","2,1698","2,1820","2,1595","0,33%"
"02.01.2014","2,1713","2,1471","2,1890","2,1446","1,07%"
"01.01.2014","2,1483","2,1430","2,1483","2,1430","0,12%"
"31.12.2013","2,1458","2,1229","2,1580","2,1102","1,07%"
"30.12.2013","2,1231","2,1496","2,1566","2,1175","-1,31%"
"27.12.2013","2,1513","2,1264","2,1770","2,1115","1,14%"
"26.12.2013","2,1271","2,0929","2,1400","2,0830","1,50%"
"25.12.2013","2,0956","2,0763","2,0956","2,0580","0,87%"
"24.12.2013","2,0775","2,0959","2,0976","2,0730","-0,96%"
"23.12.2013","2,0977","2,0893","2,0977","2,0810","0,28%"
"20.12.2013","2,0918","2,0705","2,0980","2,0695","0,92%"
"19.12.2013","2,0728","2,0565","2,0800","2,0430","0,73%"
"18.12.2013","2,0578","2,0349","2,0579","2,0333","1,07%"
"17.12.2013","2,0360","2,0266","2,0440","2,0220","0,42%"
"16.12.2013","2,0274","2,0405","2,0411","2,0225","-0,64%"
"13.12.2013","2,0404","2,0418","2,0462","2,0340","-0,14%"
"12.12.2013","2,0433","2,0418","2,0470","2,0320","0,02%"
"11.12.2013","2,0429","2,0269","2,0450","2,0210","0,74%"
"10.12.2013","2,0278","2,0312","2,0346","2,0200","-0,23%"
"09.12.2013","2,0324","2,0226","2,0360","2,0194","0,36%"
"06.12.2013","2,0252","2,0354","2,0530","2,0150","-0,57%"
"05.12.2013","2,0368","2,0477","2,0540","2,0314","-0,58%"
"04.12.2013","2,0486","2,0412","2,0543","2,0376","0,25%"
"03.12.2013","2,0434","2,0381","2,0474","2,0280","0,22%"
"02.12.2013","2,0389","2,0179","2,0420","2,0130","0,95%"
"29.11.2013","2,0198","2,0130","2,0240","2,0099","0,25%"
"28.11.2013","2,0147","2,0245","2,0248","2,0100","-0,53%"
"27.11.2013","2,0254","2,0112","2,0280","2,0080","0,59%"
"26.11.2013","2,0135","2,0064","2,0220","1,9985","0,28%"
"25.11.2013","2,0078","2,0036","2,0086","1,9900","0,10%"
"22.11.2013","2,0057","2,0157","2,0220","2,0024","-0,55%"
"21.11.2013","2,0168","2,0139","2,0260","2,0110","0,07%"
"20.11.2013","2,0154","2,0103","2,0156","1,9980","0,21%"
"19.11.2013","2,0112","2,0210","2,0235","2,0020","-0,53%"
"18.11.2013","2,0219","2,0283","2,0325","2,0130","-0,36%"
"15.11.2013","2,0293","2,0320","2,0430","2,0255","-0,20%"
"14.11.2013","2,0333","2,0424","2,0510","2,0299","-0,53%"
"13.11.2013","2,0442","2,0538","2,0600","2,0417","-0,50%"
"12.11.2013","2,0545","2,0414","2,0590","2,0390","0,55%"
"11.11.2013","2,0433","2,0366","2,0465","2,0300","0,21%"
"08.11.2013","2,0390","2,0334","2,0520","2,0190","0,19%"
"07.11.2013","2,0352","2,0344","2,0393","2,0180","-0,02%"
"06.11.2013","2,0356","2,0295","2,0390","2,0210","0,29%"
"05.11.2013","2,0298","2,0149","2,0350","2,0120","0,67%"
"04.11.2013","2,0162","2,0128","2,0230","2,0100","-0,04%"
"01.11.2013","2,0170","1,9942","2,0220","1,9890","1,05%"
"31.10.2013","1,9960","1,9933","1,9980","1,9840","0,07%"
"30.10.2013","1,9947","1,9903","1,9967","1,9775","0,17%"
"29.10.2013","1,9914","1,9825","1,9930","1,9804","0,37%"
"28.10.2013","1,9841","1,9808","1,9880","1,9740","0,03%"
"25.10.2013","1,9835","1,9778","1,9890","1,9740","0,20%"
"24.10.2013","1,9796","1,9731","1,9830","1,9660","0,19%"
"23.10.2013","1,9758","1,9662","1,9790","1,9647","0,37%"
"22.10.2013","1,9685","1,9791","1,9870","1,9620","-0,64%"
"21.10.2013","1,9812","1,9667","1,9839","1,9620","0,64%"
"18.10.2013","1,9686","1,9644","1,9726","1,9600","0,14%"
"17.10.2013","1,9659","1,9713","1,9781","1,9593","-0,35%"
"16.10.2013","1,9728","1,9868","1,9876","1,9700","-0,77%"
"15.10.2013","1,9882","1,9800","1,9891","1,9775","0,32%"
"14.10.2013","1,9818","1,9824","1,9913","1,9770","-0,03%"
"11.10.2013","1,9823","1,9747","1,9870","1,9690","0,40%"
"10.10.2013","1,9745","1,9805","1,9860","1,9700","-0,38%"
"09.10.2013","1,9820","1,9895","1,9925","1,9775","-0,35%"
"08.10.2013","1,9889","1,9922","1,9960","1,9760","-0,24%"
"07.10.2013","1,9937","1,9852","2,0015","1,9835","0,33%"
"04.10.2013","1,9871","2,0002","2,0020","1,9830","-0,79%"
"03.10.2013","2,0029","1,9935","2,0080","1,9890","0,45%"
"02.10.2013","1,9939","2,0067","2,0230","1,9920","-0,77%"
"01.10.2013","2,0094","2,0180","2,0210","1,9995","-0,46%"
"30.09.2013","2,0186","2,0391","2,0450","2,0100","-0,61%"
"27.09.2013","2,0309","2,0215","2,0430","2,0120","0,41%"
"26.09.2013","2,0227","2,0156","2,0240","2,0040","0,33%"
"25.09.2013","2,0160","1,9962","2,0160","1,9922","0,86%"
"24.09.2013","1,9989","1,9835","2,0041","1,9800","0,69%"
"23.09.2013","1,9853","1,9766","1,9943","1,9700","0,27%"
"20.09.2013","1,9799","1,9592","1,9870","1,9561","0,99%"
"19.09.2013","1,9605","1,9499","1,9915","1,9310","0,53%"
"18.09.2013","1,9501","2,0010","2,0090","1,9410","-2,58%"
"17.09.2013","2,0018","2,0034","2,0130","1,9940","-0,13%"
"16.09.2013","2,0045","2,0259","2,0274","1,9840","-1,16%"
"13.09.2013","2,0280","2,0295","2,0390","2,0190","-0,13%"
"12.09.2013","2,0306","2,0097","2,0311","2,0055","0,94%"
"11.09.2013","2,0117","2,0125","2,0270","2,0000","-0,12%"
"10.09.2013","2,0141","2,0246","2,0370","2,0020","-0,62%"
"09.09.2013","2,0266","2,0440","2,0531","2,0224","-0,97%"
"06.09.2013","2,0465","2,0674","2,0755","2,0405","-1,09%"
"05.09.2013","2,0691","2,0475","2,0845","2,0437","0,91%"
"04.09.2013","2,0505","2,0575","2,0670","2,0300","-0,38%"
"03.09.2013","2,0584","2,0208","2,0630","2,0123","1,84%"
"02.09.2013","2,0213","2,0341","2,0350","2,0080","-0,93%"
"30.08.2013","2,0403","2,0346","2,0455","2,0226","0,22%"
"29.08.2013","2,0358","2,0382","2,0404","2,0210","-0,08%"
"28.08.2013","2,0374","2,0345","2,0730","2,0307","0,05%"
"27.08.2013","2,0363","1,9960","2,0410","1,9941","1,92%"
"26.08.2013","1,9980","1,9858","2,0000","1,9830","0,51%"
"23.08.2013","1,9878","1,9915","2,0000","1,9770","-0,29%"
"22.08.2013","1,9936","1,9755","1,9963","1,9730","0,76%"
"21.08.2013","1,9785","1,9476","1,9800","1,9450","1,48%"
"20.08.2013","1,9496","1,9515","1,9540","1,9380","-0,25%"
"19.08.2013","1,9544","1,9430","1,9560","1,9330","0,50%"
"16.08.2013","1,9446","1,9325","1,9451","1,9290","0,52%"
"15.08.2013","1,9345","1,9346","1,9470","1,9225","0,01%"
"14.08.2013","1,9344","1,9310","1,9410","1,9275","0,02%"
"13.08.2013","1,9340","1,9231","1,9350","1,9170","0,46%"
"12.08.2013","1,9251","1,9205","1,9270","1,9110","0,24%"
"09.08.2013","1,9204","1,9205","1,9240","1,9120","-0,11%"
"08.08.2013","1,9225","1,9299","1,9309","1,9140","-0,50%"
"07.08.2013","1,9322","1,9232","1,9340","1,9228","0,36%"
"06.08.2013","1,9252","1,9283","1,9350","1,9220","-0,26%"
"05.08.2013","1,9303","1,9215","1,9350","1,9190","0,25%"
"02.08.2013","1,9255","1,9453","1,9520","1,9200","-1,10%"
"01.08.2013","1,9470","1,9325","1,9500","1,9300","0,60%"
"31.07.2013","1,9353","1,9212","1,9460","1,9200","0,64%"
"30.07.2013","1,9229","1,9243","1,9295","1,9175","-0,18%"
"29.07.2013","1,9263","1,9249","1,9290","1,9174","0,02%"
"26.07.2013","1,9260","1,9188","1,9300","1,9150","0,28%"
"25.07.2013","1,9206","1,9183","1,9320","1,9130","-0,04%"
